kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec
5952403,K06139.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,0.905677864,132.1976870,2.24320,3.6704e+03,325.51,3989.0,60020.95,107.40,1,q1_q17_dr25_tce,5037.00,3.002,7.5530,289.287410,41.264809
6032730,K06141.01,,CANDIDATE,CANDIDATE,,0,0,0,0,96.509214000,223.8080000,0.58900,1.5280e+03,860.30,787.0,90.63,3.80,3,q1_q16_tce,7343.00,3.751,2.9550,288.592900,41.307339
6116172,K06142.01,,CANDIDATE,CANDIDATE,,0,0,0,0,69.646793110,138.2830560,3.71000,,,,,,3,q1_q16_tce,,,,289.481450,41.499420
6116172,K06142.02,,CANDIDATE,CANDIDATE,,0,0,0,0,111.655460000,148.8939000,1.05100,2.8870e+03,2121.00,579.0,26.58,7.00,4,q1_q16_tce,6967.00,4.086,1.8630,289.481450,41.499420
6116172,K06142.03,,CANDIDATE,CANDIDATE,,0,0,0,0,86.132018640,164.2236993,3.11000,,,,,,5,q1_q16_tce,,,,289.481450,41.499420
4150539,K01330.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,94.219289000,196.1952000,24.31200,1.0259e+03,2.15,285.0,1.57,37.60,3,q1_q17_dr25_tce,4641.00,4.589,0.6940,289.726100,39.272831
6182093,K06143.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,297.113395000,309.1459000,4.52900,2.7540e+02,5.37,509.0,15.89,10.10,2,q1_q16_tce,6626.00,3.676,3.2060,282.719910,41.519379
9839821,K02012.02,,CANDIDATE,CANDIDATE,0.8770,0,0,0,0,180.921729000,234.3344000,8.99000,7.4240e+02,2.30,302.0,1.96,16.20,2,q1_q17_dr25_tce,5818.00,4.554,0.8480,295.342710,46.602261
11252617,K06236.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.478116695,132.8719936,3.35700,1.1798e+05,38.85,1218.0,521.12,3665.40,1,q1_q17_dr25_tce,6304.00,4.435,1.0580,295.691380,48.903770
8245108,K07876.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,0.579108481,131.7753000,1.65900,6.8400e+01,0.42,1377.0,849.52,9.30,1,q1_q17_dr25_tce,4604.00,4.749,0.5010,295.814850,44.193340
11252617,K06236.02,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,1.276208990,131.6866000,2.16900,1.8620e+02,1.46,1851.0,2769.80,11.40,3,q1_q17_dr25_tce,6304.00,4.435,1.0580,295.691380,48.903770
11296437,K06237.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,528.503440000,209.8264000,6.39400,1.3380e+02,2.20,354.0,3.73,11.70,2,q1_q16_tce,7102.00,4.068,1.8740,291.573120,49.097771
11296437,K06237.02,,CANDIDATE,CANDIDATE,,0,0,0,0,47.144047830,172.8557680,4.35000,,,,,,3,q1_q16_tce,,,,291.573120,49.097771
11341164,K06238.01,,CANDIDATE,CANDIDATE,,0,0,0,0,197.054315740,266.1346771,6.38000,,,,,,3,q1_q16_tce,,,,286.728970,49.154945
11462969,K06239.01,,CANDIDATE,CANDIDATE,,0,0,0,0,406.496216000,325.9025000,3.49500,3.8020e+02,1.77,236.0,0.73,6.90,1,q1_q16_tce,5847.00,4.525,0.8840,295.566830,49.378029
11462969,K06239.02,,CANDIDATE,CANDIDATE,,0,0,0,0,491.615168140,295.3512988,6.31000,,,,,,2,q1_q16_tce,,,,295.566830,49.378029
7830321,K06044.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.027383251,131.6861170,1.55280,3.8562e+03,31.12,1352.0,791.38,126.10,1,q1_q17_dr25_tce,5544.00,4.435,0.8750,294.454440,43.500511
7841986,K06045.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,10.733707370,141.1117600,7.67060,6.1553e+03,18.70,1171.0,444.77,239.50,1,q1_q17_dr25_tce,5971.00,3.914,2.0030,297.739810,43.510319
7877820,K06046.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,9.449438672,136.0257790,5.54790,1.2867e+04,60.59,1152.0,415.72,231.40,1,q1_q17_dr25_tce,6558.00,4.167,1.4310,286.286930,43.613640
7914906,K06047.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.752913958,138.7249330,3.45460,4.1770e+04,119.91,1635.0,1689.12,326.10,1,q1_q17_dr25_tce,7279.00,3.856,2.6240,298.816470,43.673321
5792202,K00841.05,,CANDIDATE,CANDIDATE,0.0000,1,0,0,0,499.473380000,455.5672000,12.24800,1.6620e+03,3.71,191.0,0.31,15.70,5,q1_q17_dr25_tce,5251.00,4.581,0.8170,292.236760,41.085880
8019043,K06048.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.985586627,132.9336782,2.53163,7.2584e+04,105.22,2796.0,14480.75,1594.10,1,q1_q17_dr25_tce,6651.00,3.600,3.2190,288.087490,43.876141
8023317,K06049.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,16.579028045,146.7330980,7.80300,3.7980e+04,49.01,1062.0,300.36,813.60,1,q1_q17_dr25_tce,5870.00,3.808,2.3000,289.970340,43.820530
8126531,K07868.01,,FALSE POSITIVE,FALSE POSITIVE,0.1280,1,0,0,0,513.427840000,174.3904000,6.27800,5.2320e+02,14.87,424.0,7.67,11.50,1,q1_q17_dr25_tce,4833.00,3.130,6.0650,300.161590,43.992931
8121067,K06050.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.064900876,132.8744850,6.87690,1.0939e+04,38.19,1357.0,800.75,364.00,1,q1_q17_dr25_tce,5714.00,4.501,0.9010,298.755740,43.964642
6197038,K06144.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,9.751720174,138.5383190,16.19370,3.3290e+05,182.09,1356.0,800.41,1767.30,1,q1_q17_dr25_tce,5147.00,3.424,3.1450,289.300810,41.526508
6221385,K06145.01,Kepler-1641 b,CONFIRMED,CANDIDATE,0.9370,0,0,0,0,19.672324000,134.3013000,4.81200,6.4990e+02,4.07,908.0,160.98,20.60,1,q1_q17_dr25_tce,6486.00,4.136,1.4850,296.359440,41.574532
6221385,K06145.02,Kepler-1641 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,32.657035000,152.8810000,5.95300,6.2040e+02,3.73,767.0,81.91,17.90,2,q1_q17_dr25_tce,6486.00,4.136,1.4850,296.359440,41.574532
6221385,K06145.03,,CANDIDATE,CANDIDATE,0.8020,0,0,0,0,7.313845400,137.5610000,2.27300,2.4770e+02,2.73,1263.0,601.53,9.20,3,q1_q17_dr25_tce,6486.00,4.136,1.4850,296.359440,41.574532
6362386,K06146.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.592401261,133.1397910,4.96038,8.7426e+04,52.18,1678.0,1872.74,5784.80,1,q1_q17_dr25_tce,7201.00,4.138,1.7240,291.264160,41.748840
8260269,K07877.01,,FALSE POSITIVE,FALSE POSITIVE,0.1350,0,0,1,0,6.709952530,134.0235200,2.29700,8.6000e+01,1.10,1120.0,372.31,9.80,1,q1_q17_dr25_tce,6461.00,4.396,1.1310,299.796750,44.163071
6449358,K06147.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.776794344,133.6275034,6.33505,1.2154e+05,129.20,2249.0,6048.96,8022.80,1,q1_q17_dr25_tce,7666.00,3.658,3.6010,293.896420,41.831772
6593968,K06148.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,23.199232560,146.6907294,2.09000,,,,,,4,q1_q16_tce,,,,287.911040,42.014042
6674908,K06149.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.503199724,131.9062700,1.11700,2.7560e+02,1.06,1363.0,819.89,10.10,1,q1_q17_dr25_tce,4013.00,4.639,0.6300,286.176700,42.196529
11516930,K06240.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,4.768540307,133.8648842,0.99380,3.4760e+02,1.84,1010.0,246.11,4.00,1,q1_q17_dr25_tce,5491.00,4.432,0.8870,296.206210,49.472050
11558882,K06241.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,73.918586150,154.6967980,6.97350,1.8407e+05,89.96,484.0,12.95,933.50,1,q1_q17_dr25_tce,6300.00,4.404,1.0570,291.739930,49.570808
11656928,K06242.01,,CANDIDATE,CANDIDATE,,0,0,0,0,212.435036740,239.8349648,4.26000,,,,,,4,q1_q16_tce,,,,289.037720,49.712601
11566064,K00353.03,,CANDIDATE,CANDIDATE,0.9750,0,0,0,0,11.161938400,133.5538000,5.19500,1.2440e+02,1.97,1093.0,337.23,13.40,3,q1_q17_dr25_tce,6200.00,4.072,1.6400,295.212680,49.562180
8042835,K07862.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,2.387936960,133.2290200,17.30200,1.1430e+02,25.56,1674.0,1860.02,41.70,1,q1_q17_dr25_tce,6769.00,4.379,1.1610,296.409670,43.876019
2853780,K02081.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,589.179680000,185.0175000,10.20000,2.5340e+02,4.91,330.0,2.82,7.70,2,q1_q16_tce,5295.00,3.617,3.1520,291.729160,38.070019
11656928,K06242.02,,CANDIDATE,CANDIDATE,,0,0,0,0,76.839945970,171.7707187,3.11000,,,,,,5,q1_q16_tce,,,,289.037720,49.712601
11656928,K06242.03,,CANDIDATE,CANDIDATE,,0,0,0,0,78.866840000,143.7314000,4.50000,8.6100e+01,1.30,573.0,25.44,4.80,6,q1_q16_tce,6907.00,4.264,1.3810,289.037720,49.712601
11673686,K06243.01,,FALSE POSITIVE,FALSE POSITIVE,0.3090,0,1,0,0,4.618767943,133.3866550,6.03000,3.2609e+04,32.36,1565.0,1418.08,674.90,1,q1_q17_dr25_tce,6195.00,3.937,1.7810,297.315370,49.706081
8153568,K06051.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.607274170,133.7754800,14.08410,8.4190e+05,221.55,1833.0,2671.63,710.90,1,q1_q17_dr25_tce,7026.00,4.068,1.7850,286.904450,44.005508
8167938,K06052.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,2.565717939,133.2214800,1.70840,1.9417e+03,180.80,4607.0,106664.85,45.80,1,q1_q17_dr25_tce,11360.00,3.636,4.7120,292.617460,44.002048
8167978,K06053.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,22.052745330,151.5524570,5.59240,1.3858e+04,32.56,552.0,21.93,343.50,1,q1_q17_dr25_tce,5510.00,4.608,0.7410,292.633390,44.001839
8168581,K06054.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.881338104,132.9093190,3.59430,2.5337e+03,31.58,1206.0,501.88,111.30,1,q1_q17_dr25_tce,5783.00,4.539,0.8800,292.849730,44.060638
8230809,K06055.01,,FALSE POSITIVE,FALSE POSITIVE,0.4290,0,1,0,0,4.078355243,132.1600730,6.46490,3.6133e+04,16.73,1113.0,362.07,310.00,1,q1_q17_dr25_tce,5872.00,4.481,0.8670,290.891720,44.168850
8364115,K06056.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,7.735904410,137.9878500,4.43890,4.6530e+02,21.30,884.0,144.83,59.50,1,q1_q17_dr25_tce,5927.00,4.544,0.8600,291.271510,44.376362
8458207,K06057.01,,FALSE POSITIVE,FALSE POSITIVE,0.0180,0,1,0,0,3.530164642,134.7753500,4.11466,6.9923e+04,35.71,1465.0,1086.97,731.20,1,q1_q17_dr25_tce,6208.00,4.226,1.3440,300.091550,44.414810
7825899,K00896.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,28.867210700,156.1957800,3.78200,3.4710e+02,1.51,493.0,14.00,12.00,3,q1_q17_dr25_tce,5191.00,4.564,0.8370,293.061400,43.581360
6946681,K06150.01,,CANDIDATE,CANDIDATE,,0,0,0,0,48.952811300,139.6768278,1.66000,,,,,,3,q1_q16_tce,,,,291.192930,42.494450
4150624,K01334.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,94.225938000,196.1319000,22.08000,5.3040e+02,1.93,348.0,3.48,25.40,3,q1_q17_dr25_tce,5421.00,4.564,0.8520,289.743900,39.286301
6946708,K06151.01,,CANDIDATE,CANDIDATE,,0,0,0,0,431.785560000,507.3561000,9.13500,3.3260e+02,1.36,211.0,0.47,9.40,1,q1_q16_tce,5642.00,4.600,0.7470,291.200960,42.449989
6967278,K06152.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,395.073330000,244.4858000,7.84400,6.4510e+02,230.33,1406.0,923.00,16.40,2,q1_q17_dr25_tce,3599.00,0.679,98.3800,296.765350,42.404987
7108433,K06153.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.519183350,131.9135320,5.45573,4.9999e+05,128.17,2517.0,9460.59,899.30,1,q1_q17_dr25_tce,7426.00,4.116,1.6980,288.823790,42.602341
7119080,K06154.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,13.599401180,133.0874188,2.52000,,,,,,1,q1_q17_dr24_tce,,,,292.202970,42.640499
7129465,K06155.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.745910734,133.1719105,4.02594,2.8681e+05,61.16,1221.0,524.18,1550.90,1,q1_q17_dr25_tce,5372.00,4.396,0.9600,295.137050,42.646999
7174617,K06156.01,,FALSE POSITIVE,FALSE POSITIVE,0.8690,0,1,0,0,1.608363345,131.5843200,2.19880,9.6134e+04,19.36,1133.0,390.10,312.30,1,q1_q17_dr25_tce,5022.00,4.668,0.5890,281.593810,42.710011
11724210,K06244.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.746017234,132.0425490,3.63470,2.9236e+04,29.32,1042.0,278.69,393.90,1,q1_q17_dr25_tce,5940.00,4.429,0.9600,297.024380,49.892170
11775507,K06245.01,,CANDIDATE,CANDIDATE,,0,0,0,0,144.102562000,198.0696000,2.75300,1.7130e+02,1.67,437.0,8.64,4.10,2,q1_q16_tce,6528.00,4.257,1.2600,297.517820,49.917702
11775507,K06245.02,,CANDIDATE,CANDIDATE,,0,0,0,0,112.317402000,241.6462000,3.47100,1.8240e+02,1.77,475.0,12.05,7.80,3,q1_q16_tce,6528.00,4.257,1.2600,297.517820,49.917702
11856178,K06246.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,9.133150620,139.9861000,2.15570,2.3120e+02,1.48,900.0,155.42,23.00,1,q1_q17_dr25_tce,6122.00,4.487,0.9640,287.165040,50.113232
11867071,K06247.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.963787093,135.0299510,3.10316,2.5015e+04,28.11,1389.0,880.12,584.80,1,q1_q17_dr25_tce,6617.00,4.373,1.1800,293.483920,50.125130
11975363,K06248.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.759208679,132.6537254,4.60837,3.6233e+05,66.06,1475.0,1121.32,1967.20,1,q1_q17_dr25_tce,5721.00,4.453,0.9610,297.334200,50.311138
12207117,K06249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,1.603179400,131.5678000,0.91000,,,,676.51,,1,q1_q17_dr25_tce,,,,290.557280,50.832722
6768394,K02086.04,,CANDIDATE,CANDIDATE,,0,0,0,0,335.563110000,340.6688000,13.06000,1.5800e+02,1.83,333.0,2.90,7.20,4,q1_q16_tce,6200.00,4.160,1.4480,288.961240,42.265011
8580438,K06058.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.496031958,135.4687416,5.21924,1.0889e+05,32.33,957.0,198.07,1797.60,1,q1_q17_dr25_tce,5516.00,4.364,0.9880,298.382720,44.615570
8581232,K06059.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,4.012537983,134.6524060,2.01010,1.9796e+04,9.96,765.0,80.95,166.00,1,q1_q17_dr25_tce,4483.00,4.629,0.6300,298.575990,44.683788
8655458,K06060.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.594162001,132.6346790,5.49580,9.8763e+03,26.11,1419.0,960.51,415.00,1,q1_q17_dr25_tce,5388.00,4.449,0.8850,301.098570,44.760590
8695779,K06061.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,10.238939876,132.7225520,3.48510,3.1531e+03,22.09,1190.0,474.05,427.60,1,q1_q17_dr25_tce,6244.00,3.986,1.8070,294.333500,44.870853
8953059,K06062.01,,FALSE POSITIVE,FALSE POSITIVE,0.0080,0,1,0,0,5.499941387,136.8694030,5.13390,4.0110e+04,23.34,1202.0,492.27,506.40,1,q1_q17_dr25_tce,6435.00,4.385,1.1570,291.842220,45.239300
9048145,K06063.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.667826242,137.3415297,5.06514,4.3491e+04,37.51,1225.0,531.63,4638.10,1,q1_q17_dr25_tce,6712.00,4.174,1.5380,299.397950,45.318230
9214712,K06064.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,265.299622700,316.9197700,8.84520,1.0016e+05,33.81,270.0,1.25,616.30,1,q1_q17_dr25_tce,5873.00,4.547,0.8630,290.389620,45.681438
9214715,K06065.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,265.299962300,316.9182100,8.85770,3.1778e+04,25.56,296.0,1.81,154.70,1,q1_q17_dr25_tce,6108.00,4.471,0.9970,290.391240,45.681610
7190639,K06157.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,98.102098300,170.3318900,1.22500,1.8440e+02,1.97,525.0,17.96,6.90,2,q1_q16_tce,6669.00,4.224,1.4270,288.720830,42.716980
7198881,K06158.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,182.467019000,215.0190000,7.60700,1.0200e+03,3.73,364.0,4.17,12.50,1,q1_q16_tce,6299.00,4.401,1.1670,291.348050,42.794540
7198881,K06158.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,126.578372670,198.1194352,2.50000,,,,,,2,q1_q16_tce,,,,291.348050,42.794540
7422883,K06159.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,11.414375050,142.5964900,6.27600,4.5966e+04,44.08,1128.0,383.45,34.20,1,q1_q17_dr25_tce,6826.00,4.187,1.5200,283.607330,43.004189
10545066,K00337.02,,CANDIDATE,CANDIDATE,,0,0,0,0,154.607419000,250.5204000,9.22500,2.7990e+02,1.56,340.0,3.16,13.40,2,q1_q16_tce,6017.00,4.508,0.9310,295.684810,47.748081
7663405,K01519.02,,CANDIDATE,CANDIDATE,0.7420,0,0,0,0,57.132855000,152.9919000,4.95800,4.1410e+02,1.81,414.0,6.94,11.00,2,q1_q17_dr25_tce,5157.00,4.445,0.9040,283.478180,43.383781
7464205,K06160.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,151.318470000,148.9275000,16.45000,1.0540e+02,1.13,373.0,4.57,6.00,2,q1_q16_tce,6003.00,4.346,1.0850,296.855830,43.058311
7622059,K06161.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,10.403239900,138.1844300,23.85000,1.0562e+03,51.47,1104.0,350.59,272.80,1,q1_q17_dr25_tce,6428.00,4.144,1.4360,295.919980,43.281750
12367464,K06250.01,,FALSE POSITIVE,FALSE POSITIVE,0.9910,0,1,0,0,1.853209359,132.2496610,1.75430,1.2319e+04,32.99,2100.0,4584.55,238.90,1,q1_q17_dr25_tce,6384.00,4.026,1.7160,296.414370,51.162006
12470041,K06251.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,14.667694620,139.1617360,2.44620,2.9862e+04,145.18,1552.0,1370.60,86.50,1,q1_q17_dr25_tce,7517.00,3.717,3.2260,296.014830,51.346970
11358389,K02163.03,,CANDIDATE,CANDIDATE,0.7910,0,0,0,0,28.225104900,153.7452000,2.35400,2.0130e+02,1.59,625.0,36.13,8.90,3,q1_q17_dr25_tce,6014.00,4.436,1.0210,295.626590,49.130428
5706595,K02183.03,,CANDIDATE,CANDIDATE,0.4040,0,0,0,0,150.381954000,205.2811000,4.96800,3.9610e+02,2.26,325.0,2.63,7.80,3,q1_q17_dr25_tce,5569.00,4.459,0.9540,292.171140,40.916309
12885212,K02184.02,,CANDIDATE,CANDIDATE,0.6380,0,0,0,0,95.906433000,226.9210000,4.08000,8.3620e+02,2.17,288.0,1.63,11.00,2,q1_q17_dr25_tce,4620.00,4.564,0.7360,290.175020,52.220341
8179286,K07869.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,11.413214400,140.1198800,2.37100,7.6400e+01,1.03,925.0,172.97,10.40,1,q1_q17_dr25_tce,6188.00,4.330,1.1550,296.273930,44.010441
3548044,K02194.03,,CANDIDATE,CANDIDATE,0.4960,0,0,0,0,445.216850000,202.8470000,16.37000,2.1160e+02,1.37,237.0,0.74,11.10,3,q1_q17_dr25_tce,5670.00,4.387,0.9500,292.326450,38.657581
2581191,K02203.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,172.178768000,139.4420000,1.19000,5.0100e+02,2.29,349.0,3.51,4.70,2,q1_q16_tce,6208.00,4.462,1.0090,292.600250,37.832069
8168187,K02209.02,,CANDIDATE,CANDIDATE,0.9010,0,0,0,0,35.502865000,150.4186000,8.14900,1.1590e+02,2.18,724.0,64.83,11.00,2,q1_q17_dr25_tce,5528.00,3.892,1.8390,292.714450,44.082329
9221398,K06066.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,13.787520532,136.7620970,2.55435,1.2978e+04,25.33,921.0,170.01,2126.10,1,q1_q17_dr25_tce,6399.00,4.312,1.2890,293.092860,45.691841
9411317,K06067.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.290459700,132.2495600,2.60020,1.7301e+05,23.96,594.0,29.41,297.20,1,q1_q17_dr25_tce,4601.00,4.681,0.5660,294.668520,45.966431
9605514,K00945.03,,CANDIDATE,CANDIDATE,0.1370,0,0,0,0,66.789347000,184.4713000,4.08000,3.5850e+02,2.07,490.0,13.61,9.50,3,q1_q17_dr25_tce,6297.00,4.448,1.0310,297.951600,46.264721
9418619,K06068.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,6.150251376,134.4228253,1.68923,2.1287e+03,100.03,2251.0,6066.49,471.00,1,q1_q17_dr25_tce,8914.00,3.896,2.8670,297.181760,45.988441
9532123,K06069.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,8.214204254,135.0140300,4.59050,7.4177e+04,42.29,798.0,96.12,613.10,1,q1_q17_dr25_tce,5654.00,4.590,0.7740,294.178960,46.188431
9549471,K06070.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,15.713773750,132.0997300,7.46400,9.4820e+03,10.85,728.0,66.24,98.10,1,q1_q17_dr25_tce,5812.00,4.434,0.9600,299.608980,46.115662
9649222,K06071.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.918619554,132.9247160,3.94804,9.4124e+04,29.98,1009.0,245.42,1117.00,1,q1_q17_dr25_tce,5957.00,4.498,0.9710,291.858460,46.386452
9664215,K06072.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.319523463,131.9230460,3.34650,3.8832e+04,38.37,1108.0,356.42,249.40,1,q1_q17_dr25_tce,5761.00,4.581,0.7910,297.359620,46.343552
7750740,K06162.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.874197307,134.3187261,4.26585,2.0570e+05,59.20,1112.0,361.15,2200.00,1,q1_q17_dr25_tce,6103.00,4.363,1.0830,290.996430,43.458752
7779942,K06163.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,19.795973100,135.9366700,5.34200,3.3400e+02,3.47,1014.0,249.43,16.60,1,q1_q17_dr25_tce,6731.00,4.043,1.8760,299.443450,43.449886
7835312,K06164.01,,CANDIDATE,CANDIDATE,0.9590,0,0,0,0,29.512615300,134.7234000,6.31400,1.8820e+02,1.84,678.0,49.95,9.40,1,q1_q17_dr25_tce,5746.00,4.189,1.3510,295.970790,43.529690
7835312,K06164.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,209.000550190,149.8223238,2.52000,,,,,,2,q1_q16_tce,,,,295.970790,43.529690
7838906,K06165.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,5.614892073,132.8429640,3.72940,2.3730e+03,1192.79,4097.0,66631.18,122.30,1,q1_q17_dr25_tce,4289.00,1.603,35.6950,296.985630,43.581352
7908367,K06166.01,Kepler-1642 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.206430400,134.0530000,2.40700,1.3372e+03,5.41,895.0,151.44,16.20,2,q1_q17_dr25_tce,5254.00,4.050,1.5140,297.212160,43.643719
7908367,K06166.02,Kepler-1642 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.651318900,135.2890000,2.13500,1.0584e+03,4.81,1095.0,340.06,15.30,1,q1_q17_dr25_tce,5254.00,4.050,1.5140,297.212160,43.643719
7940533,K06167.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.905532605,133.3493610,6.80910,7.3081e+04,21.37,1017.0,253.21,350.40,1,q1_q17_dr25_tce,5495.00,4.543,0.7980,283.066280,43.743591
4142847,K02210.02,Kepler-1143 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,210.631486000,300.7229200,8.41900,1.6578e+03,3.23,234.0,0.71,25.90,1,q1_q17_dr25_tce,4895.00,4.589,0.7590,287.302830,39.289688
9221517,K02281.02,,CANDIDATE,CANDIDATE,,0,0,0,0,455.274050000,367.9500000,2.40000,3.6600e+02,1.54,196.0,0.35,4.50,2,q1_q16_tce,5178.00,4.556,0.8180,293.131100,45.663551
11623629,K00365.02,,CANDIDATE,CANDIDATE,,0,0,0,0,117.761000000,175.5599000,3.45400,5.3900e+01,0.62,337.0,3.06,7.10,2,q1_q16_tce,5564.00,4.522,0.8500,297.486910,49.623451
10730703,K02327.02,,CANDIDATE,CANDIDATE,,0,0,0,0,46.331703000,173.2164000,4.51400,2.9990e+02,1.39,441.0,8.98,9.40,2,q1_q17_dr24_tce,5477.00,4.571,0.8150,291.657780,48.009312
4665571,K02393.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.766691517,132.1966700,1.26380,2.4400e+02,1.22,1541.0,1334.22,29.50,1,q1_q17_dr25_tce,4821.00,4.529,0.7880,294.664700,39.783829
6364215,K02404.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,5.243852800,132.6659000,10.53900,1.3580e+02,1.11,1016.0,251.99,17.80,1,q1_q17_dr25_tce,5815.00,4.500,0.9180,291.877990,41.769581
7047363,K02432.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,93.627325100,222.5881699,1.92000,,,,,,2,q1_q16_tce,,,,295.624690,42.545898
